Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery,Total
t7819,-0.0,-0.0,8377.302219150002,-0.0,-0.0,2619.248001485567,1259.338187134428,0.0,0.0,12255.888407769997
t7820,-0.0,-0.0,8372.30221915,-0.0,-0.0,3884.265084743463,0.0,0.0,0.0,12256.567303893464
t7821,-0.0,-0.0,8361.30221915,-0.0,-0.0,3837.4711287183427,0.0,0.0,0.0,12198.773347868344
t7822,0.0,-0.0,8295.30221915,-0.0,-0.0,2346.8784603453087,1200.1852152551255,0.0,0.0,11842.365894750434
t7823,-0.0,-0.0,8193.30221915,-0.0,-0.0,3156.780126248431,0.0,0.0,0.0,11350.08234539843
t7824,-0.0,-0.0,8052.30221915,-0.0,-0.0,2586.994618238812,0.0,0.0,0.0,10639.296837388812
t7825,-0.0,-0.0,7926.302219150001,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10273.18067949531
t7826,-0.0,-0.0,7858.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10205.180679495308
t7827,-0.0,-0.0,7833.302219150001,-0.0,-0.0,2346.8784603453087,0.0,0.0,-0.0,10180.18067949531
t7828,-0.0,-0.0,7829.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,-0.0,10176.180679495308
t7829,-0.0,-0.0,7874.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10221.180679495308
t7830,-0.0,-0.0,7989.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10336.180679495308
t7831,-0.0,-0.0,8139.30221915,-0.0,-0.0,2346.8784603453087,576.6449094766781,0.0,-0.0,11062.825588971986
t7832,-0.0,54.99868828543916,8265.302219150002,-0.0,-0.0,2346.8784603453087,1027.459003224377,0.0,-0.0,11694.638371005129
t7833,-0.0,1247.859127542964,8390.302219150002,-0.0,-0.0,2346.8784603453087,326.450271179231,0.0,-0.0,12311.490078217506
t7834,-0.0,1925.7688853723766,8464.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,12736.949564867686
t7835,-0.0,2361.684414745857,8487.30221915,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,13195.865094241166
t7836,-0.0,2474.9409728447617,8475.30221915,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,13297.121652340073
t7837,-0.0,2541.754194169295,8438.302219150002,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,13326.934873664606
t7838,-0.0,2463.126439805668,8396.30221915,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,13206.307119300978
t7839,-0.0,1951.0275422145785,8374.302219150002,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,12672.20822170989
t7840,-0.0,1192.8604392575248,8400.30221915,-0.0,-0.0,2779.6530205249246,0.0,-0.0,-0.0,12372.81567893245
t7841,-0.0,90.8496850937254,8626.30221915,-0.0,-0.0,3533.9032913679716,1259.338187134428,-0.0,0.0,13510.393382746126
t7842,-0.0,-0.0,8796.30221915,-0.0,-0.0,4316.386187607517,1259.338187134428,-0.0,0.0,14372.026593891946
t7843,-0.0,-0.0,8751.30221915,-0.0,-0.0,4951.220380475335,453.3071512008506,-0.0,0.0,14155.829750826186
t7844,-0.0,-0.0,8662.302219150002,-0.0,-0.0,4951.220380475335,105.10511737529926,-0.0,0.0,13718.627717000636
t7845,-0.0,-0.0,8561.30221915,-0.0,-0.0,4648.38520805859,0.0,-0.0,0.0,13209.687427208592
t7846,-0.0,-0.0,8426.30221915,-0.0,-0.0,3167.9117936108723,914.9051736737108,-0.0,0.0,12509.119186434584
t7847,-0.0,-0.0,8248.30221915,-0.0,-0.0,3377.5712662683845,0.0,-0.0,0.0,11625.873485418386
t7848,-0.0,-0.0,8050.3022191499995,-0.0,-0.0,2346.8784603453087,226.46233824074667,-0.0,0.0,10623.643017736054
t7849,-0.0,-0.0,7899.302219150001,-0.0,-0.0,2346.8784603453087,0.0,-0.0,0.0,10246.18067949531
t7850,-0.0,-0.0,7805.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10152.180679495308
t7851,-0.0,-0.0,7757.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10104.180679495308
t7852,-0.0,-0.0,7738.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10085.180679495308
t7853,-0.0,-0.0,7756.302219150001,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10103.18067949531
t7854,-0.0,-0.0,7830.302219150001,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10177.18067949531
t7855,-0.0,-0.0,7964.302219150001,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,10311.18067949531
t7856,-0.0,-0.0,8116.30221915,-0.0,-0.0,2346.8784603453087,488.858997962506,0.0,-0.0,10952.039677457815
t7857,-0.0,926.8297470324005,8313.302219150002,-0.0,-0.0,2346.8784603453087,345.18030491613996,0.0,-0.0,11932.190731443852
t7858,-0.0,1635.7017293780607,8448.30221915,-0.0,-0.0,2346.8784603453087,171.06271683475515,0.0,-0.0,12601.945125708125
t7859,-0.0,2241.0946982088944,8495.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,13083.275377704205
t7860,-0.0,2452.9414975305863,8502.302219150002,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,13302.122177025896
t7861,-0.0,2391.0170484980913,8490.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,13228.1977279934
t7862,-0.0,2157.1707738622245,8460.30221915,-0.0,-0.0,2346.8784603453087,0.0,0.0,0.0,12964.351453357533
t7863,-0.0,1802.7347826893945,8450.30221915,-0.0,-0.0,2361.146899464596,-0.0,0.0,0.0,12614.183901303992
t7864,-0.0,1164.7499985783002,8495.30221915,-0.0,-0.0,3190.8715597550513,0.0,-0.0,0.0,12850.923777483351
t7865,-0.0,0.8147953820065059,8727.30221915,-0.0,-0.0,5319.0864511489,0.0,-0.0,0.0,14047.203465680906
t7866,-0.0,-0.0,8903.302219150002,-0.0,-0.0,5456.307693999999,565.6099131500004,-0.0,0.0,14925.219826300001
t7867,-0.0,-0.0,8880.302219150002,-0.0,-0.0,5444.307694,481.6099131499989,-0.0,0.0,14806.219826300001
t7868,-0.0,-0.0,8810.302219150002,-0.0,-0.0,5411.307693999999,238.60991315000035,-0.0,0.0,14460.219826300001
t7869,-0.0,-0.0,8731.30221915,-0.0,-0.0,5332.115908329758,0.0,-0.0,0.0,14063.41812747976
t7870,-0.0,-0.0,8609.30221915,-0.0,-0.0,4840.680125562844,0.0,-0.0,0.0,13449.982344712844
t7871,-0.0,-0.0,8436.30221915,-0.0,-0.0,4140.671540682884,0.0,-0.0,0.0,12576.973759832885
t7872,-0.0,-0.0,8250.30221915,-0.0,-0.0,3389.769755274664,0.0,-0.0,0.0,11640.071974424663
t7873,-0.0,-0.0,8100.30221915,-0.0,-0.0,2783.3689313455775,0.0,-0.0,0.0,10883.671150495578
t7874,-0.0,-0.0,8009.302219150001,-0.0,-0.0,2586.289846956,0.0,-0.0,0.0,10595.592066106
t7875,-0.0,-0.0,7962.30221915,-0.0,-0.0,2586.289846956,0.0,-0.0,0.0,10548.592066106
t7876,-0.0,-0.0,7945.302219150001,-0.0,-0.0,2586.289846956,0.0,-0.0,0.0,10531.592066106
t7877,-0.0,-0.0,7964.302219150001,-0.0,-0.0,2586.289846956,0.0,-0.0,0.0,10550.592066106
t7878,-0.0,-0.0,8024.30221915,-0.0,-0.0,2586.289846956,0.0,-0.0,0.0,10610.592066106
t7879,-0.0,-0.0,8117.30221915,-0.0,-0.0,2850.520167582003,0.0,-0.0,0.0,10967.822386732003
t7880,-0.0,-0.0,8233.302219150002,-0.0,-0.0,3317.5391234357276,0.0,-0.0,0.0,11550.841342585729
t7881,-0.0,1133.3803763710498,8417.30221915,-0.0,-0.0,2910.5046313066646,0.0,-0.0,0.0,12461.187226827715
t7882,-0.0,1838.993177188684,8555.30221915,-0.0,-0.0,2745.4136644251903,0.0,-0.0,0.0,13139.709060763875
t7883,-0.0,1682.959861534438,8637.302219150002,-0.0,-0.0,3238.2804021380193,0.0,-0.0,0.0,13558.54248282246
t7884,-0.0,1319.5611211595365,8678.30221915,-0.0,-0.0,3775.750449689411,0.0,-0.0,0.0,13773.613789998948
t7885,-0.0,1691.5152130455062,8681.30221915,-0.0,-0.0,3410.6516648029433,0.0,-0.0,0.0,13783.46909699845
t7886,-0.0,1931.065055355419,8653.302219150002,-0.0,-0.0,3052.3819803153856,0.0,-0.0,0.0,13636.749254820807
t7887,-0.0,1524.4821597341725,8651.30221915,-0.0,-0.0,3458.8961571244777,0.0,-0.0,0.0,13634.680536008651
t7888,21.099428893634784,803.7956443494181,8706.30221915,-0.0,-0.0,4494.102881369238,0.0,-0.0,0.0,14025.30017376229
t7889,146.13308159665567,-0.0,8955.30221915,-0.0,-0.0,5480.307693999999,598.4768315533448,-0.0,0.0,15180.219826300001
t7890,195.36508234847014,-0.0,9143.30221915,-0.0,-0.0,5570.307693999999,1210.24483080153,-0.0,0.0,16119.2198263
t7891,195.36508234847014,-0.0,9119.30221915,-0.0,-0.0,5558.307694,1124.2448308015298,-0.0,0.0,15997.2198263
t7892,195.36508234847014,-0.0,9033.30221915,-0.0,-0.0,5518.307694,826.2448308015297,-0.0,0.0,15573.2198263
t7893,195.36508234847014,-0.0,8929.30221915,-0.0,-0.0,5467.307693999999,459.2448308015288,-0.0,0.0,15051.219826299997
t7894,70.33142964544925,-0.0,8706.30221915,-0.0,-0.0,5361.307694,0.0,-0.0,0.0,14137.94134279545
t7895,-0.0,-0.0,8465.30221915,-0.0,-0.0,4259.715977447571,0.0,-0.0,0.0,12725.018196597572
t7896,-0.0,-0.0,8248.30221915,-0.0,-0.0,4665.965478638212,0.0,-0.0,0.0,12914.267697788211
t7897,-0.0,-0.0,8104.302219150002,-0.0,-0.0,3124.5501012771833,0.0,0.0,-0.0,11228.852320427186
t7898,-0.0,-0.0,8029.30221915,-0.0,-0.0,2713.321846956,0.0,0.0,-0.0,10742.624066106
t7899,-0.0,-0.0,7997.30221915,-0.0,-0.0,3649.5182949861737,0.0,0.0,-0.0,11646.820514136174
t7900,-0.0,-0.0,7999.302219150001,-0.0,-0.0,2713.321846956,0.0,0.0,-0.0,10712.624066106002
t7901,-0.0,-0.0,8074.30221915,-0.0,-0.0,2713.321846956,0.0,0.0,-0.0,10787.624066106
t7902,-0.0,-0.0,8292.30221915,-0.0,-0.0,3558.667694766358,0.0,0.0,-0.0,11850.969913916359
t7903,-0.0,-0.0,8675.30221915,-0.0,-0.0,5108.265221607919,0.0,0.0,-0.0,13783.567440757919
t7904,-0.0,-0.0,8868.30221915,-0.0,-0.0,5439.307694,443.6099131500004,0.0,-0.0,14751.219826300001
t7905,-0.0,1129.3063994610172,8885.30221915,-0.0,-0.0,5447.307693999999,0.0,0.0,-0.0,15461.916312611016
t7906,-0.0,1915.9913407882984,8890.302219150002,-0.0,-0.0,4025.2096301656807,0.0,0.0,0.0,14831.50319010398
t7907,-0.0,2421.9792730143386,8886.302219150002,-0.0,-0.0,3492.9005091451113,0.0,0.0,0.0,14801.182001309451
t7908,-0.0,2474.533575153759,8869.30221915,-0.0,-0.0,3370.112127847268,0.0,-0.0,0.0,14713.947922151026
t7909,-0.0,2468.0152120977064,8846.30221915,-0.0,-0.0,3280.1124144917508,0.0,-0.0,0.0,14594.429845739456
t7910,-0.0,2334.3887694486393,8824.30221915,-0.0,-0.0,4615.257042143706,0.0,-0.0,0.0,15773.948030742344
t7911,-0.0,1912.7321592602725,8795.30221915,-0.0,-0.0,3640.884121153596,0.0,-0.0,0.0,14348.91849956387
t7912,-0.0,1200.193597695583,8826.302219150002,-0.0,-0.0,4491.689622187621,0.0,-0.0,0.0,14518.185439033206
t7913,510.273440775929,6.110965365048794,9063.302219150002,-0.0,-0.0,5532.307694,609.2255070090213,-0.0,0.0,15721.219826300003
t7914,797.3022512123889,-0.0,9298.30221915,-0.0,-0.0,5644.307694,1152.30766193761,0.0,0.0,16892.2198263
t7915,797.3022512123889,-0.0,9294.302219150002,-0.0,-0.0,5642.307693999999,1137.3076619376113,0.0,0.0,16871.219826300003
t7916,797.3022512123889,-0.0,9222.30221915,-0.0,-0.0,5608.307693999999,886.3076619376099,0.0,0.0,16514.2198263
t7917,797.3022512123889,-0.0,9093.30221915,-0.0,-0.0,5546.307693999999,433.3076619376105,0.0,0.0,15870.219826299997
t7918,483.60991314999956,-0.0,8880.302219150002,-0.0,-0.0,5444.307694,0.0,0.0,0.0,14808.219826300003
t7919,-0.0,-0.0,8600.30221915,-0.0,-0.0,5311.307694,0.0,0.0,0.0,13911.609913150001
t7920,-0.0,-0.0,8348.302219150002,-0.0,-0.0,5067.872896056768,0.0,-0.0,0.0,13416.17511520677
t7921,-0.0,-0.0,8192.30221915,-0.0,-0.0,3152.700730645919,0.0,-0.0,0.0,11345.002949795919
t7922,-0.0,-0.0,8110.30221915,-0.0,-0.0,4106.358610734246,0.0,-0.0,0.0,12216.660829884248
t7923,-0.0,-0.0,8071.30221915,-0.0,-0.0,2713.321846956,0.0,-0.0,0.0,10784.624066106
t7924,-0.0,-0.0,8070.302219150001,-0.0,-0.0,3940.520217944437,0.0,-0.0,0.0,12010.822437094437
t7925,-0.0,-0.0,8135.30221915,-0.0,-0.0,2921.7309505203125,0.0,-0.0,0.0,11057.033169670312
t7926,-0.0,-0.0,8343.30221915,-0.0,-0.0,3972.1892155669175,0.0,-0.0,0.0,12315.491434716918
t7927,-0.0,-0.0,8723.302219150002,-0.0,-0.0,5305.6593836153115,0.0,-0.0,0.0,14028.961602765314
t7928,-0.0,-0.0,8927.30221915,-0.0,-0.0,5467.307693999999,646.6099131499998,-0.0,0.0,15041.2198263
t7929,-0.0,419.2122240423473,8976.302219150002,-0.0,-0.0,5490.307694,399.3976891076531,-0.0,0.0,15285.219826300003
t7930,-0.0,988.754196064895,8997.30221915,-0.0,-0.0,5500.307694,0.0,-0.0,0.0,15486.364109214894
t7931,-0.0,1366.004457933907,9021.30221915,-0.0,-0.0,5512.307693999999,0.0,0.0,0.0,15899.614371083906
t7932,-0.0,1504.5196728750132,9031.302219150002,-0.0,-0.0,5516.307694,0.0,0.0,0.0,16052.129586025014
t7933,-0.0,1307.7465881204423,9026.30221915,-0.0,-0.0,5514.307693999999,0.0,0.0,0.0,15848.356501270442
t7934,-0.0,1139.8987394271019,9023.30221915,-0.0,-0.0,5513.307694,0.0,0.0,0.0,15676.508652577104
t7935,-0.0,1176.1571339263915,9006.30221915,-0.0,-0.0,5504.307693999999,0.0,0.0,-0.0,15686.767047076391
t7936,364.1080776974144,699.5018354525853,9046.30221915,-0.0,-0.0,5523.307694,-0.0,0.0,-0.0,15633.2198263
t7937,1056.0370891861207,-0.0,9259.30221915,-0.0,-0.0,5625.307694,754.5728239638787,0.0,-0.0,16695.2198263
t7938,1081.1390804511038,-0.0,9400.30221915,-0.0,-0.0,5693.307693999999,1223.4708326988955,0.0,0.0,17398.2198263
t7939,1081.1390804511038,-0.0,9373.30221915,-0.0,-0.0,5680.307694,1130.4708326988955,0.0,-0.0,17265.2198263
t7940,1081.1390804511038,-0.0,9282.30221915,-0.0,-0.0,5636.307693999999,808.4708326988963,0.0,-0.0,16808.2198263
t7941,1081.1390804511038,-0.0,9137.302219150002,-0.0,-0.0,5567.307694,301.47083269889663,-0.0,-0.0,16087.219826300001
t7942,571.6099131500006,-0.0,8905.30221915,-0.0,-0.0,5457.307694,-0.0,-0.0,-0.0,14934.219826300003
t7943,-0.0,-0.0,8616.30221915,-0.0,-0.0,5318.307693999999,0.0,-0.0,-0.0,13934.60991315
t7944,-0.0,-0.0,8356.30221915,-0.0,-0.0,5104.488211976237,0.0,-0.0,-0.0,13460.790431126237
t7945,-0.0,-0.0,8188.302219150001,-0.0,-0.0,3136.4228460371255,0.0,-0.0,-0.0,11324.725065187127
t7946,-0.0,-0.0,8098.302219150001,-0.0,-0.0,4057.5249569078683,0.0,-0.0,-0.0,12155.82717605787
t7947,-0.0,-0.0,8061.30221915,-0.0,-0.0,2713.321846956,0.0,-0.0,0.0,10774.624066106
t7948,-0.0,-0.0,8061.30221915,-0.0,-0.0,2713.321846956,0.0,0.0,0.0,10774.624066106
t7949,-0.0,-0.0,8128.302219150001,-0.0,-0.0,4177.589242573183,0.0,0.0,0.0,12305.891461723184
t7950,-0.0,-0.0,8340.30221915,-0.0,-0.0,3749.9626122706113,0.0,0.0,0.0,12090.264831420613
t7951,-0.0,-0.0,8726.302219150002,-0.0,-0.0,5315.838023720964,0.0,0.0,0.0,14042.140242870966
t7952,-0.0,-0.0,8931.30221915,-0.0,-0.0,5468.307694,660.6099131499992,0.0,0.0,15060.219826300001
t7953,-0.0,807.4622235684474,8953.30221915,-0.0,-0.0,5410.108589814675,0.0,0.0,0.0,15170.873032533123
t7954,-0.0,1508.1862520940424,8958.30221915,-0.0,-0.0,4716.833239890507,0.0,-0.0,-0.0,15183.321711134551
t7955,-0.0,1875.6589693789767,8966.30221915,-0.0,-0.0,4377.681909076139,0.0,-0.0,-0.0,15219.643097605116
t7956,-0.0,2041.4698296173003,8943.30221915,-0.0,-0.0,5374.13659798682,0.0,-0.0,-0.0,16358.90864675412
t7957,-0.0,2107.4682555598274,8906.302219150002,-0.0,-0.0,3896.063496476087,0.0,-0.0,-0.0,14909.833971185915
t7958,-0.0,2060.6175210944534,8897.30221915,-0.0,-0.0,3908.2288505947454,0.0,-0.0,-0.0,14866.148590839199
t7959,-0.0,1579.0734503286083,8890.302219150002,-0.0,-0.0,4367.795121452283,0.0,-0.0,-0.0,14837.170790930893
t7960,-0.0,802.166053585405,8933.30221915,-0.0,-0.0,5470.307694,0.0,-0.0,-0.0,15205.775966735404
t7961,655.2973726230954,-0.0,9167.30221915,-0.0,-0.0,5582.307694,836.3125405269051,-0.0,-0.0,16241.219826300003
t7962,1023.9021447235865,-0.0,9356.30221915,-0.0,-0.0,5671.307693999999,1123.7077684264127,-0.0,0.0,17175.2198263
t7963,1023.9021447235865,-0.0,9336.30221915,-0.0,-0.0,5662.307694,1057.7077684264138,-0.0,0.0,17080.219826300003
t7964,1023.9021447235865,-0.0,9261.302219150002,-0.0,-0.0,5626.307693999999,794.7077684264138,-0.0,0.0,16706.219826300003
t7965,1023.9021447235865,-0.0,9141.30221915,-0.0,-0.0,5569.307694,376.7077684264128,0.0,0.0,16111.219826300001
t7966,655.2973726230954,-0.0,8937.30221915,-0.0,-0.0,5472.307693999999,29.312540526904684,0.0,0.0,15094.2198263
t7967,-0.0,-0.0,8658.30221915,-0.0,-0.0,5339.307693999999,0.0,0.0,0.0,13997.60991315
t7968,-0.0,-0.0,8404.30221915,-0.0,-0.0,5217.307693999999,0.0,0.0,0.0,13621.60991315
t7969,-0.0,-0.0,8239.30221915,-0.0,-0.0,3343.9757992495443,0.0,0.0,0.0,11583.278018399546
t7970,-0.0,-0.0,8157.302219150001,-0.0,-0.0,4295.613830437243,0.0,0.0,0.0,12452.916049587246
t7971,-0.0,-0.0,8123.30221915,-0.0,-0.0,2871.8774477933075,0.0,0.0,0.0,10995.179666943308
t7972,-0.0,-0.0,8123.30221915,-0.0,-0.0,4156.212113461251,0.0,-0.0,-0.0,12279.514332611252
t7973,-0.0,-0.0,8185.302219150001,-0.0,-0.0,3126.244205931475,0.0,-0.0,-0.0,11311.546425081477
t7974,-0.0,-0.0,8403.302219150002,-0.0,-0.0,4121.860512854176,0.0,0.0,-0.0,12525.162732004177
t7975,-0.0,-0.0,8792.30221915,-0.0,-0.0,5402.307693999999,175.60991314999973,0.0,-0.0,14370.2198263
t7976,-0.0,-0.0,8974.30221915,-0.0,-0.0,5489.307694,814.6099131499991,0.0,0.0,15278.219826300001
t7977,-0.0,1086.937039596679,8974.30221915,-0.0,-0.0,5209.535475680908,0.0,0.0,0.0,15270.774734427587
t7978,-0.0,1918.0283292433148,8952.30221915,-0.0,-0.0,4275.4592700661515,0.0,0.0,0.0,15145.789818459467
t7979,-0.0,2397.5354115541436,8941.302219150002,-0.0,-0.0,3742.6802411042327,0.0,0.0,0.0,15081.517871808377
t7980,-0.0,2238.242914371872,8919.302219150002,-0.0,-0.0,3813.5664560842524,0.0,0.0,0.0,14971.111589606127
t7981,-0.0,2440.7195668004883,8874.302219150002,-0.0,-0.0,4710.289252971426,0.0,-0.0,0.0,16025.311038921916
t7982,-0.0,2311.1671010614546,8859.30221915,-0.0,-0.0,3497.0463842284303,0.0,-0.0,0.0,14667.515704439884
t7983,-0.0,1967.7308475457119,8833.30221915,-0.0,-0.0,3742.4932198551182,0.0,-0.0,-0.0,14543.52628655083
t7984,-0.0,1227.4892429928013,8867.30221915,-0.0,-0.0,5438.307694,0.0,-0.0,-0.0,15533.099156142802
t7985,554.8843547211557,0.40739769100325296,9093.30221915,-0.0,-0.0,5546.307693999999,675.3181607378405,-0.0,-0.0,15870.2198263
t7986,867.0068042518058,-0.0,9297.302219150002,-0.0,-0.0,5644.307694,1076.6031088981947,0.0,-0.0,16885.219826300003
t7987,867.0068042518058,-0.0,9310.302219150002,-0.0,-0.0,5650.307693999999,1122.603108898194,0.0,-0.0,16950.2198263
t7988,867.0068042518058,-0.0,9244.30221915,-0.0,-0.0,5618.307693999999,890.6031088981947,0.0,-0.0,16620.2198263
t7989,867.0068042518058,-0.0,9115.30221915,-0.0,-0.0,5556.307693999999,437.6031088981935,0.0,-0.0,15976.219826299997
t7990,554.8843547211557,-0.0,8905.30221915,-0.0,-0.0,5456.307693999999,15.7255584288436,0.0,-0.0,14932.2198263
t7991,-0.0,-0.0,8621.30221915,-0.0,-0.0,5321.307694,0.0,0.0,-0.0,13942.609913150001
t7992,-0.0,-0.0,8360.30221915,-0.0,-0.0,5120.785945485657,0.0,-0.0,-0.0,13481.088164635657
t7993,-0.0,-0.0,8193.30221915,-0.0,-0.0,3154.740428447175,0.0,-0.0,-0.0,11348.042647597176
t7994,-0.0,-0.0,8107.30221915,-0.0,-0.0,2809.825456060021,0.0,-0.0,-0.0,10917.127675210022
t7995,-0.0,-0.0,8065.30221915,-0.0,-0.0,3925.2621822362726,0.0,-0.0,-0.0,11990.564401386273
t7996,-0.0,-0.0,8068.30221915,-0.0,-0.0,2713.321846956,0.0,0.0,0.0,10781.624066106
t7997,-0.0,-0.0,8137.302219150001,-0.0,-0.0,3144.0846005909966,0.0,0.0,0.0,11281.386819740997
t7998,-0.0,-0.0,8355.30221915,-0.0,-0.0,3814.054301805153,0.0,0.0,0.0,12169.356520955153
t7999,-0.0,-0.0,8736.30221915,-0.0,-0.0,5358.572433044202,0.0,-0.0,0.0,14094.874652194201
t8000,-0.0,-0.0,8931.30221915,-0.0,-0.0,5468.307694,662.6099131499998,-0.0,0.0,15062.219826300001
t8001,-0.0,811.9435981694832,8979.302219150002,-0.0,-0.0,5492.307694,17.666314980516518,-0.0,0.0,15301.219826300003
t8002,-0.0,1548.1112258123612,8992.30221915,-0.0,-0.0,4814.497667411639,0.0,-0.0,0.0,15354.911112374
t8003,-0.0,1989.3229251688842,8982.30221915,-0.0,-0.0,4320.774142654798,0.0,-0.0,0.0,15292.399286973683
t8004,-0.0,2237.8355166808687,8958.30221915,-0.0,-0.0,5256.0160563248955,0.0,-0.0,0.0,16452.153792155765
t8005,-0.0,2249.24265202896,8929.30221915,-0.0,-0.0,3841.023248348826,0.0,-0.0,0.0,15019.568119527787
t8006,-0.0,2124.171560890961,8921.30221915,-0.0,-0.0,3933.981396127423,0.0,-0.0,-0.0,14979.455176168383
t8007,-0.0,1672.3675215683534,8911.30221915,-0.0,-0.0,5459.307693999999,0.0,-0.0,-0.0,16042.977434718352
t8008,-0.0,987.1246053008819,8956.30221915,-0.0,-0.0,5481.307694,0.0,-0.0,-0.0,15424.734518450881
t8009,530.9337362594588,-0.0,9189.30221915,-0.0,-0.0,5592.307693999999,1035.676176890541,-0.0,-0.0,16348.2198263
t8010,829.5839629054045,-0.0,9312.30221915,-0.0,-0.0,5650.307693999999,1168.0259502445945,-0.0,-0.0,16960.2198263
t8011,829.5839629054045,-0.0,9259.30221915,-0.0,-0.0,5625.307694,983.0259502445957,-0.0,-0.0,16697.2198263
t8012,829.5839629054045,-0.0,9174.30221915,-0.0,-0.0,5585.307694,685.0259502445957,-0.0,-0.0,16274.2198263
t8013,829.5839629054045,-0.0,9067.30221915,-0.0,-0.0,5533.307693999999,310.02595024459566,-0.0,-0.0,15740.2198263
t8014,530.9337362594588,-0.0,8904.30221915,-0.0,-0.0,5456.307693999999,36.67617689054037,-0.0,-0.0,14928.219826299997
t8015,-0.0,-0.0,8674.30221915,-0.0,-0.0,5347.307693999999,0.0,-0.0,-0.0,14021.60991315
t8016,-0.0,-0.0,8436.30221915,-0.0,-0.0,5232.307693999999,0.0,-0.0,-0.0,13668.60991315
t8017,-0.0,-0.0,8255.302219150002,-0.0,-0.0,3410.12703548597,0.0,-0.0,-0.0,11665.429254635972
t8018,-0.0,-0.0,8150.302219150001,-0.0,-0.0,4268.13745682217,0.0,-0.0,-0.0,12418.439675972171
t8019,-0.0,-0.0,8100.30221915,-0.0,-0.0,2780.309384643693,0.0,-0.0,-0.0,10880.611603793694
t8020,-0.0,-0.0,8083.302219150001,-0.0,-0.0,2713.321846956,0.0,-0.0,-0.0,10796.624066106002
t8021,-0.0,-0.0,8103.30221915,-0.0,-0.0,4076.842539317917,0.0,-0.0,-0.0,12180.144758467917
t8022,-0.0,-0.0,8184.30221915,-0.0,-0.0,3121.164810328962,0.0,-0.0,-0.0,11305.467029478963
t8023,-0.0,-0.0,8349.30221915,-0.0,-0.0,3786.5977770907084,0.0,-0.0,-0.0,12135.899996240709
t8024,-0.0,-0.0,8532.30221915,-0.0,-0.0,4530.360620194531,0.0,-0.0,-0.0,13062.662839344532
t8025,-0.0,883.2381940950524,8733.302219150002,-0.0,-0.0,4443.564744996139,0.0,-0.0,-0.0,14060.105158241193
t8026,-0.0,1573.3698826545628,8866.30221915,-0.0,-0.0,4273.904893220305,0.0,-0.0,-0.0,14713.576995024869
t8027,-0.0,1837.770984115674,8927.30221915,-0.0,-0.0,5432.857362332048,0.0,-0.0,-0.0,16197.930565597722
t8028,-0.0,1823.51206493056,8933.30221915,-0.0,-0.0,4295.541550875534,0.0,-0.0,-0.0,15052.355834956094
t8029,-0.0,1846.7337333177456,8921.30221915,-0.0,-0.0,4217.9459084712225,0.0,-0.0,-0.0,14985.98186093897
t8030,-0.0,1780.3279096842152,8891.30221915,-0.0,-0.0,4170.684924636375,0.0,-0.0,-0.0,14842.31505347059
t8031,-0.0,1675.2193054053762,8872.30221915,-0.0,-0.0,4197.490396112733,0.0,-0.0,-0.0,14745.01192066811
t8032,29.915371833902192,1120.3436502589457,8908.30221915,-0.0,-0.0,4880.411223202784,0.0,-0.0,-0.0,14938.972464445633
t8033,263.11234275205845,-0.0,9107.30221915,-0.0,-0.0,5553.307694,1016.4975703979404,-0.0,-0.0,15940.2198263
t8034,364.3702670596192,-0.0,9193.30221915,-0.0,-0.0,5594.307693999999,1217.2396460903813,-0.0,-0.0,16369.219826300001
t8035,364.3702670596192,-0.0,9140.302219150002,-0.0,-0.0,5569.307694,1029.2396460903806,-0.0,-0.0,16103.219826300003
t8036,364.3702670596192,-0.0,9036.30221915,-0.0,-0.0,5518.307694,664.2396460903803,-0.0,-0.0,15583.2198263
t8037,364.3702670596192,-0.0,8929.30221915,-0.0,-0.0,5467.307693999999,291.2396460903809,-0.0,-0.0,15052.2198263
t8038,140.6099131499996,-0.0,8782.30221915,-0.0,-0.0,5397.307694,0.0,-0.0,-0.0,14320.2198263
