Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery
4536,1,0,1,0.928763568,0,1,1,1,1
4537,1,0,1,0.817797184,0,1,1,1,1
4538,1,0,1,0.888929725,0,1,1,1,1
4539,1,0,1,0.751034379,0,1,1,1,1
4540,1,0,1,0.79903245,0,1,1,1,1
4541,1,0,1,0.876591146,0,1,1,1,1
4542,1,0.1589,1,0.707008123,0.1619,1,1,1,1
4543,1,0.0943,1,0.088600382,0.1276,1,1,1,1
4544,1,0.2225,1,0.000809482,0.2324,1,1,1,1
4545,1,0.3699,1,0.000263533,0.3786,1,1,1,1
4546,1,0.5086,1,0.005281799,0.5158,1,1,1,1
4547,1,0.5908,1,0.065957956,0.601,1,1,1,1
4548,1,0.6336,1,0.255372465,0.6416,1,1,1,1
4549,1,0.6495,1,0.270025104,0.6538,1,1,1,1
4550,1,0.6516,1,0.23363024,0.6476,1,1,1,1
4551,1,0.5842,1,0.098080635,0.5803,1,1,1,1
4552,1,0.4786,1,0.004125754,0.4959,1,1,1,1
4553,1,0.3446,1,0.040038742,0.3844,1,1,1,1
4554,1,0.1706,1,0.09455841,0.2211,1,1,1,1
4555,1,0.0752,1,0.215795413,0.108,1,1,1,1
4556,1,0.1152,1,0.537878633,0.1398,1,1,1,1
4557,1,0,1,0.265307099,0,1,1,1,1
4558,1,0,1,0.242676929,0,1,1,1,1
4559,1,0,1,0.284396559,0,1,1,1,1
4560,1,0,1,0.700323761,0,1,1,1,1
4561,1,0,1,0.782878578,0,1,1,1,1
4562,1,0,1,0.781068265,0,1,1,1,1
4563,1,0,1,0.864242733,0,1,1,1,1
4564,1,0,1,0.701699257,0,1,1,1,1
4565,1,0,1,0.802221179,0,1,1,1,1
4566,1,0.1589,1,0.529627025,0.166,1,1,1,1
4567,1,0.089,1,0.139716625,0.1233,1,1,1,1
4568,1,0.2251,1,0.004609409,0.2577,1,1,1,1
4569,1,0.3939,1,0,0.4171,1,1,1,1
4570,1,0.5244,1,0,0.5388,1,1,1,1
4571,1,0.6196,1,0,0.6238,1,1,1,1
4572,1,0.6585,1,0.001204639,0.6613,1,1,1,1
4573,1,0.659,1,0.001477879,0.6531,1,1,1,1
4574,1,0.6504,1,0.010902325,0.6415,1,1,1,1
4575,1,0.5857,1,0.011755455,0.5953,1,1,1,1
4576,1,0.4782,1,0.075571179,0.4992,1,1,1,1
4577,1,0.3406,1,0.101943076,0.3779,1,1,1,1
4578,1,0.1721,1,0.108775333,0.2209,1,1,1,1
4579,1,0.0742,1,0.062693395,0.1052,1,1,1,1
4580,1,0.0396,1,0.116569161,0.0287,1,1,1,1
4581,1,0,1,0.092704207,0,1,1,1,1
4582,1,0,1,0.23583515,0,1,1,1,1
4583,1,0,1,0.204842225,0,1,1,1,1
4584,1,0,1,0.245853648,0,1,1,1,1
4585,1,0,1,0.247653484,0,1,1,1,1
4586,1,0,1,0.186836675,0,1,1,1,1
4587,1,0,1,0.092781231,0,1,1,1,1
4588,1,0,1,0.075210728,0,1,1,1,1
4589,1,0,1,0.053601258,0,1,1,1,1
4590,1,0.0857,1,0.022764446,0.0724,1,1,1,1
4591,1,0.0985,1,0.038315382,0.1164,1,1,1,1
4592,1,0.2236,1,0,0.2424,1,1,1,1
4593,1,0.3682,1,1.07E-05,0.3825,1,1,1,1
4594,1,0.461,1,0,0.4792,1,1,1,1
4595,1,0.5657,1,0.002635513,0.6047,1,1,1,1
4596,1,0.6113,1,0.027275627,0.635,1,1,1,1
4597,1,0.6112,1,0.021283705,0.6169,1,1,1,1
4598,1,0.7148,1,0.068118349,0.7353,1,1,1,1
4599,1,0.5522,1,0.197984576,0.5818,1,1,1,1
4600,1,0.4604,1,0.220261842,0.4931,1,1,1,1
4601,1,0.3336,1,0.30080384,0.3819,1,1,1,1
4602,1,0.1691,1,0.408814192,0.2235,1,1,1,1
4603,1,0.0764,1,0.199913591,0.1006,1,1,1,1
4604,1,0.0422,1,0.426000834,0.0385,1,1,1,1
4605,1,0,1,0.20293051,0,1,1,1,1
4606,1,0,1,0.50099647,0,1,1,1,1
4607,1,0,1,0.368808419,0,1,1,1,1
4608,1,0,1,0.100870162,0,1,1,1,1
4609,1,0,1,0.072634153,0,1,1,1,1
4610,1,0,1,0.136515558,0,1,1,1,1
4611,1,0,1,0.269426137,0,1,1,1,1
4612,1,0,1,0.312267452,0,1,1,1,1
4613,1,0,1,0.205833882,0,1,1,1,1
4614,1,0.1104,1,0.284998775,0.0658,1,1,1,1
4615,1,0.0878,1,0.183165148,0.1202,1,1,1,1
4616,1,0.2191,1,0.050369695,0.254,1,1,1,1
4617,1,0.3857,1,0.000220031,0.4076,1,1,1,1
4618,1,0.5104,1,0.00628757,0.5215,1,1,1,1
4619,1,0.6019,1,0.010242932,0.6039,1,1,1,1
4620,1,0.6436,1,0.013313625,0.6412,1,1,1,1
4621,1,0.6155,1,0.021124285,0.6345,1,1,1,1
4622,1,0.7403,1,0.040823564,0.7585,1,1,1,1
4623,1,0.5629,1,0.06583266,0.5834,1,1,1,1
4624,1,0.4731,1,0.141652644,0.4988,1,1,1,1
4625,1,0.3398,1,0.176141694,0.3796,1,1,1,1
4626,1,0.1685,1,0.22296156,0.2249,1,1,1,1
4627,1,0.073,1,0.267490387,0.1097,1,1,1,1
4628,1,0.0515,1,0.326519668,0.0755,1,1,1,1
4629,1,0,1,0.443631709,0,1,1,1,1
4630,1,0,1,0.558796465,0,1,1,1,1
4631,1,0,1,0.5950284,0,1,1,1,1
4632,1,0,1,0.763088822,0,1,1,1,1
4633,1,0,1,0.774059713,0,1,1,1,1
4634,1,0,1,0.866425455,0,1,1,1,1
4635,1,0,1,0.956704021,0,1,1,1,1
4636,1,0,1,0.835111439,0,1,1,1,1
4637,1,0,1,0.499104619,0,1,1,1,1
4638,1,0.1349,1,0.473318368,0.0848,1,1,1,1
4639,1,0.087,1,0.300047606,0.091,1,1,1,1
4640,1,0.2179,1,0.019017693,0.1993,1,1,1,1
4641,1,0.3662,1,0.000222957,0.3474,1,1,1,1
4642,1,0.453,1,0.00067973,0.4397,1,1,1,1
4643,1,0.5139,1,0.001896137,0.5108,1,1,1,1
4644,1,0.5027,1,0.002511985,0.4458,1,1,1,1
4645,1,0.486,1,0.029796394,0.4827,1,1,1,1
4646,1,0.5046,1,0.121206544,0.4512,1,1,1,1
4647,1,0.4792,1,0.154077724,0.4062,1,1,1,1
4648,1,0.4084,1,0.246447563,0.3605,1,1,1,1
4649,1,0.2899,1,0.227422833,0.2536,1,1,1,1
4650,1,0.1532,1,0.130244672,0.1258,1,1,1,1
4651,1,0.0512,1,0.268249333,0.0334,1,1,1,1
4652,1,0.0079,1,0.09147121,0,1,1,1,1
4653,1,0,1,0.210430145,0,1,1,1,1
4654,1,0,1,0.313427418,0,1,1,1,1
4655,1,0,1,0.294840246,0,1,1,1,1
4656,1,0,1,0.189340532,0,1,1,1,1
4657,1,0,1,0.311506182,0,1,1,1,1
4658,1,0,1,0.429367989,0,1,1,1,1
4659,1,0,1,0.666860759,0,1,1,1,1
4660,1,0,1,0.714906156,0,1,1,1,1
4661,1,0,1,0.753606141,0,1,1,1,1
4662,1,0.0009,1,0.745957077,0,1,1,1,1
4663,1,0.0476,1,0.553795636,0.069,1,1,1,1
4664,1,0.1894,1,0.232608795,0.2037,1,1,1,1
4665,1,0.3091,1,0.216478005,0.3469,1,1,1,1
4666,1,0.3908,1,0.0983219,0.4454,1,1,1,1
4667,1,0.4513,1,0.20118317,0.5356,1,1,1,1
4668,1,0.4954,1,0.175673634,0.5765,1,1,1,1
4669,1,0.5444,1,0.106838748,0.6069,1,1,1,1
4670,1,0.5906,1,0.100744501,0.621,1,1,1,1
4671,1,0.5663,1,0.096420929,0.5791,1,1,1,1
4672,1,0.463,1,0.108535677,0.48,1,1,1,1
4673,1,0.3344,1,0.157490104,0.3653,1,1,1,1
4674,1,0.1675,1,0.203478783,0.2149,1,1,1,1
4675,1,0.0696,1,0.237200379,0.1006,1,1,1,1
4676,1,0.0264,1,0.258274436,0.0248,1,1,1,1
4677,1,0,1,0.397927761,0,1,1,1,1
4678,1,0,1,0.552703142,0,1,1,1,1
4679,1,0,1,0.572329819,0,1,1,1,1
4680,1,0,1,0.566900074,0,1,1,1,1
4681,1,0,1,0.516343713,0,1,1,1,1
4682,1,0,1,0.379571438,0,1,1,1,1
4683,1,0,1,0.25224036,0,1,1,1,1
4684,1,0,1,0.188107312,0,1,1,1,1
4685,1,0,1,0.138289481,0,1,1,1,1
4686,1,0.1152,1,0.181085125,0.0347,1,1,1,1
4687,1,0.0873,1,0.061506607,0.1075,1,1,1,1
4688,1,0.2188,1,0.009964381,0.2322,1,1,1,1
4689,1,0.361,1,5.49E-05,0.3316,1,1,1,1
4690,1,0.4632,1,0.002230583,0.3595,1,1,1,1
4691,1,0.5972,1,0.010341065,0.4541,1,1,1,1
4692,1,0.464,1,0.068388782,0.4555,1,1,1,1
4693,1,0.4484,1,0.043731201,0.4176,1,1,1,1
4694,1,0.4266,1,0.09393847,0.3601,1,1,1,1
4695,1,0.4012,1,0.043836854,0.3141,1,1,1,1
4696,1,0.3295,1,0.09929195,0.2299,1,1,1,1
4697,1,0.2302,1,0.16745013,0.1561,1,1,1,1
4698,1,0.1164,1,0.253020108,0.0778,1,1,1,1
4699,1,0.0125,1,0.045722414,0.0004,1,1,1,1
4700,1,0,1,0.07418026,0,1,1,1,1
4701,1,0,1,0.07617934,0,1,1,1,1
4702,1,0,1,0.185299113,0,1,1,1,1
4703,1,0,1,0.049925163,0,1,1,1,1
4704,1,0,1,0.021917189,0,1,1,1,1
4705,1,0,1,0.069366634,0,1,1,1,1
4706,1,0,1,0.173460245,0,1,1,1,1
4707,1,0,1,0.330310285,0,1,1,1,1
4708,1,0,1,0.484885126,0,1,1,1,1
4709,1,0,1,0.506483376,0,1,1,1,1
4710,1,0.0316,1,0.51050359,0.0168,1,1,1,1
4711,1,0.0805,1,0.199067056,0.1067,1,1,1,1
4712,1,0.2149,1,0.356455564,0.2393,1,1,1,1
4713,1,0.3659,1,0.283349901,0.3837,1,1,1,1
4714,1,0.4898,1,0.25886184,0.4951,1,1,1,1
4715,1,0.5831,1,0.385790199,0.5785,1,1,1,1
4716,1,0.6085,1,0.518073618,0.6126,1,1,1,1
4717,1,0.5999,1,0.445449471,0.6174,1,1,1,1
4718,1,0.5772,1,0.387315661,0.6044,1,1,1,1
4719,1,0.5188,1,0.37337923,0.5663,1,1,1,1
4720,1,0.4201,1,0.503884971,0.4586,1,1,1,1
4721,1,0.3017,1,0.433672816,0.3374,1,1,1,1
4722,1,0.1691,1,0.605397165,0.2068,1,1,1,1
4723,1,0.0705,1,0.168280423,0.0937,1,1,1,1
4724,1,0,1,0.094467729,0,1,1,1,1
4725,1,0,1,0.062528327,0,1,1,1,1
4726,1,0,1,0.15690814,0,1,1,1,1
4727,1,0,1,0.118883848,0,1,1,1,1
4728,1,0,1,0.251304626,0,1,1,1,1
4729,1,0,1,0.46454832,0,1,1,1,1
4730,1,0,1,0.619871557,0,1,1,1,1
4731,1,0,1,0.782924116,0,1,1,1,1
4732,1,0,1,0.544351637,0,1,1,1,1
4733,1,0,1,0.388339579,0,1,1,1,1
4734,1,0.0259,1,0.188761607,0.0003,1,1,1,1
4735,1,0.096,1,0.056012779,0.0996,1,1,1,1
4736,1,0.2133,1,0.011642265,0.2184,1,1,1,1
4737,1,0.3624,1,0.005336904,0.3801,1,1,1,1
4738,1,0.4795,1,0.036412083,0.497,1,1,1,1
4739,1,0.5633,1,0.113800742,0.566,1,1,1,1
4740,1,0.5708,1,0.309363514,0.5632,1,1,1,1
4741,1,0.534,1,0.537328064,0.5305,1,1,1,1
4742,1,0.5641,1,0.75558275,0.5783,1,1,1,1
4743,1,0.5537,1,0.804839015,0.5735,1,1,1,1
4744,1,0.457,1,0.814335048,0.4853,1,1,1,1
4745,1,0.3439,1,0.82010901,0.4051,1,1,1,1
4746,1,0.1642,1,0.700861871,0.2135,1,1,1,1
4747,1,0.0638,1,0.377394527,0.0909,1,1,1,1
4748,1,0,1,0.301600695,0,1,1,1,1
4749,1,0,1,0.539320409,0,1,1,1,1
4750,1,0,1,0.604777336,0,1,1,1,1
4751,1,0,1,0.605847716,0,1,1,1,1
4752,1,0,1,0.867583036,0,1,1,1,1
4753,1,0,1,0.896252215,0,1,1,1,1
4754,1,0,1,0.902161598,0,1,1,1,1
4755,1,0,1,0.807876408,0,1,1,1,1
4756,1,0,1,0.481758773,0,1,1,1,1
4757,1,0,1,0.350461036,0,1,1,1,1
4758,1,0.0054,1,0.369291186,0.0003,1,1,1,1
4759,1,0.0826,1,0.327216417,0.1088,1,1,1,1
4760,1,0.2036,1,0.128708065,0.2241,1,1,1,1
4761,1,0.3215,1,0.109231159,0.3379,1,1,1,1
4762,1,0.4199,1,0.032121081,0.4303,1,1,1,1
4763,1,0.5034,1,0.165889904,0.5516,1,1,1,1
4764,1,0.5322,1,0.229558229,0.5807,1,1,1,1
4765,1,0.5403,1,0.552829027,0.5564,1,1,1,1
4766,1,0.4716,1,0.673825681,0.4414,1,1,1,1
4767,1,0.3179,1,0.909441948,0.2005,1,1,1,1
4768,1,0.1481,1,0.40397352,0.201,1,1,1,1
4769,1,0.1209,1,0.053071491,0.2205,1,1,1,1
4770,1,0.1182,1,0.009857893,0.1106,1,1,1,1
4771,1,0.0209,1,0.022703402,0.0083,1,1,1,1
4772,1,0,1,0.06118574,0,1,1,1,1
4773,1,0,1,0.155283213,0,1,1,1,1
4774,1,0,1,0.194212124,0,1,1,1,1
4775,1,0,1,0.325269014,0,1,1,1,1
4776,1,0,1,0.216164544,0,1,1,1,1
4777,1,0,1,0.294233441,0,1,1,1,1
4778,1,0,1,0.27193734,0,1,1,1,1
4779,1,0,1,0.172537595,0,1,1,1,1
4780,1,0,1,0.461593479,0,1,1,1,1
4781,1,0,1,0.475345463,0,1,1,1,1
4782,1,0.0124,1,0.302758217,0,1,1,1,1
4783,1,0.0858,1,0.147479713,0.0708,1,1,1,1
4784,1,0.1993,1,0.066136509,0.1866,1,1,1,1
4785,1,0.3012,1,0.048136499,0.3088,1,1,1,1
4786,1,0.4181,1,0.001305424,0.41,1,1,1,1
4787,1,0.5171,1,0.02227441,0.4767,1,1,1,1
4788,1,0.5313,1,0.010808986,0.5248,1,1,1,1
4789,1,0.5773,1,0.011530235,0.5645,1,1,1,1
4790,1,0.5196,1,0.058907609,0.5172,1,1,1,1
4791,1,0.4946,1,0.063854888,0.5145,1,1,1,1
4792,1,0.4443,1,0.145684391,0.4684,1,1,1,1
4793,1,0.3279,1,0.10168203,0.3687,1,1,1,1
4794,1,0.1745,1,0.104971349,0.2197,1,1,1,1
4795,1,0.071,1,0.01616681,0.0928,1,1,1,1
4796,1,0.0002,1,0.297574669,0,1,1,1,1
4797,1,0,1,0.367312461,0,1,1,1,1
4798,1,0,1,0.0007446,0,1,1,1,1
4799,1,0,1,0.068054058,0,1,1,1,1
4800,1,0,1,0.094593525,0,1,1,1,1
4801,1,0,1,0.213648081,0,1,1,1,1
4802,1,0,1,0.531912327,0,1,1,1,1
4803,1,0,1,0.692196727,0,1,1,1,1
4804,1,0,1,0.518783391,0,1,1,1,1
4805,1,0,1,0.676166594,0,1,1,1,1
4806,1,0.0042,1,0.510285676,0,1,1,1,1
4807,1,0.0398,1,0.148385465,0.0037,1,1,1,1
4808,1,0.1349,1,0.017506892,0.0539,1,1,1,1
4809,1,0.246,1,0.102544896,0.1719,1,1,1,1
4810,1,0.3214,1,0.135170639,0.2838,1,1,1,1
4811,1,0.3781,1,0.132621363,0.37,1,1,1,1
4812,1,0.4205,1,0.069042861,0.4164,1,1,1,1
4813,1,0.4431,1,0.048704062,0.387,1,1,1,1
4814,1,0.4225,1,0.026934966,0.3769,1,1,1,1
4815,1,0.4012,1,0.03281936,0.3819,1,1,1,1
4816,1,0.3611,1,0.031553883,0.3384,1,1,1,1
4817,1,0.2682,1,0.081398696,0.2655,1,1,1,1
4818,1,0.1522,1,0.036627773,0.1453,1,1,1,1
4819,1,0.0493,1,7.58E-06,0.0601,1,1,1,1
4820,1,0.0035,1,0.009274209,0,1,1,1,1
4821,1,0,1,0.005863861,0,1,1,1,1
4822,1,0,1,0.003044422,0,1,1,1,1
4823,1,0,1,0.005838812,0,1,1,1,1
4824,1,0,1,0.00170265,0,1,1,1,1
4825,1,0,1,0.005503632,0,1,1,1,1
4826,1,0,1,0.006187149,0,1,1,1,1
4827,1,0,1,0.105491459,0,1,1,1,1
4828,1,0,1,0.203179836,0,1,1,1,1
4829,1,0,1,0.31184566,0,1,1,1,1
4830,1,0.0958,1,0.15729934,0.0236,1,1,1,1
4831,1,0.085,1,0.027425,0.1118,1,1,1,1
4832,1,0.2209,1,0.000555741,0.2461,1,1,1,1
4833,1,0.3936,1,0.001436484,0.4127,1,1,1,1
4834,1,0.5269,1,0.003749114,0.5355,1,1,1,1
4835,1,0.6269,1,0.010715026,0.612,1,1,1,1
4836,1,0.6626,1,0.024330039,0.6631,1,1,1,1
4837,1,0.6526,1,0.009454269,0.6607,1,1,1,1
4838,1,0.6325,1,0.015575085,0.6558,1,1,1,1
4839,1,0.5865,1,0.038747013,0.6019,1,1,1,1
4840,1,0.4871,1,0.055153936,0.5113,1,1,1,1
4841,1,0.35,1,0.099925354,0.39,1,1,1,1
4842,1,0.1748,1,0.171507657,0.2283,1,1,1,1
4843,1,0.0721,1,0.259897947,0.1039,1,1,1,1
4844,1,0.0038,1,0.484913051,0.0004,1,1,1,1
4845,1,0,1,0.65207845,0,1,1,1,1
4846,1,0,1,0.549565196,0,1,1,1,1
4847,1,0,1,0.264352381,0,1,1,1,1
4848,1,0,1,0.201819241,0,1,1,1,1
4849,1,0,1,0.110443436,0,1,1,1,1
4850,1,0,1,0.227475628,0,1,1,1,1
4851,1,0,1,0,0,1,1,1,1
4852,1,0,1,0,0,1,1,1,1
4853,1,0,1,0.007766452,0,1,1,1,1
4854,1,0.1493,1,0.011667026,0.146,1,1,1,1
4855,1,0.0807,1,0.006440069,0.1169,1,1,1,1
4856,1,0.2201,1,0.147832498,0.2513,1,1,1,1
4857,1,0.3898,1,0.007227662,0.408,1,1,1,1
4858,1,0.5143,1,0,0.5257,1,1,1,1
4859,1,0.6101,1,0.002701762,0.6115,1,1,1,1
4860,1,0.6395,1,0.036665987,0.6428,1,1,1,1
4861,1,0.6368,1,0.050647214,0.6367,1,1,1,1
4862,1,0.6288,1,0.118039176,0.6295,1,1,1,1
4863,1,0.5833,1,0.2463561,0.5949,1,1,1,1
4864,1,0.478,1,0.403732568,0.5051,1,1,1,1
4865,1,0.345,1,0.448961526,0.3877,1,1,1,1
4866,1,0.1708,1,0.506937206,0.2244,1,1,1,1
4867,1,0.0667,1,0.515148342,0.1006,1,1,1,1
4868,1,0,1,0.401803851,0,1,1,1,1
4869,1,0,1,0.542189062,0,1,1,1,1
4870,1,0,1,0.627934754,0,1,1,1,1
4871,1,0,1,0.294224769,0,1,1,1,1
4872,1,0,1,0.445834845,0,1,1,1,1
4873,1,0,1,0.409766108,0,1,1,1,1
4874,1,0,1,0.440179735,0,1,1,1,1
4875,1,0,1,0.599495947,0,1,1,1,1
4876,1,0,1,0.732554317,0,1,1,1,1
4877,1,0,1,0.708454549,0,1,1,1,1
4878,1,0.0009,1,0.579008579,0,1,1,1,1
4879,1,0.0705,1,0.070053943,0.0606,1,1,1,1
4880,1,0.1883,1,0.159217551,0.1575,1,1,1,1
4881,1,0.2657,1,0.145927742,0.1957,1,1,1,1
4882,1,0.3542,1,0.15139842,0.2839,1,1,1,1
4883,1,0.4061,1,0.031285115,0.3829,1,1,1,1
4884,1,0.451,1,0.181661546,0.4717,1,1,1,1
4885,1,0.5063,1,0.149828255,0.5667,1,1,1,1
4886,1,0.5355,1,0.266923249,0.5689,1,1,1,1
4887,1,0.5429,1,0.491031528,0.5189,1,1,1,1
4888,1,0.4437,1,0.47019124,0.3273,1,1,1,1
4889,1,0.2909,1,0.288553089,0.1738,1,1,1,1
4890,1,0.1575,1,0.326763928,0.0791,1,1,1,1
4891,1,0.0422,1,0.276301891,0.025,1,1,1,1
4892,1,0,1,0.036212094,0,1,1,1,1
4893,1,0,1,0.291960955,0,1,1,1,1
4894,1,0,1,0.555636585,0,1,1,1,1
4895,1,0,1,0.147788435,0,1,1,1,1
4896,1,0,1,0.03690565,0,1,1,1,1
4897,1,0,1,0.05028389,0,1,1,1,1
4898,1,0,1,0.309187025,0,1,1,1,1
4899,1,0,1,0.155633673,0,1,1,1,1
4900,1,0,1,0.02770661,0,1,1,1,1
4901,1,0,1,0.080907211,0,1,1,1,1
4902,1,0,1,0.107065812,0,1,1,1,1
4903,1,0.0696,1,0.480480909,0.0956,1,1,1,1
4904,1,0.2025,1,0.088204063,0.2315,1,1,1,1
4905,1,0.3519,1,0.061943814,0.3666,1,1,1,1
4906,1,0.4108,1,0.157626867,0.4424,1,1,1,1
4907,1,0.4738,1,0.795571804,0.4827,1,1,1,1
4908,1,0.5385,1,0.793277204,0.5894,1,1,1,1
4909,1,0.5878,1,0.666306376,0.6157,1,1,1,1
4910,1,0.5818,1,0.734931707,0.617,1,1,1,1
4911,1,0.4739,1,0.877784491,0.5598,1,1,1,1
4912,1,0.3739,1,0.877198219,0.4422,1,1,1,1
4913,1,0.294,1,0.770337343,0.3355,1,1,1,1
4914,1,0.1633,1,0.728996396,0.2068,1,1,1,1
4915,1,0.0589,1,0.717342496,0.0817,1,1,1,1
4916,1,0,1,0.705081284,0,1,1,1,1
4917,1,0,1,0.749585867,0,1,1,1,1
4918,1,0,1,0.713142335,0,1,1,1,1
4919,1,0,1,0.727296352,0,1,1,1,1
4920,1,0,1,0.974952281,0,1,1,1,1
4921,1,0,1,0.979996562,0,1,1,1,1
4922,1,0,1,0.821930289,0,1,1,1,1
4923,1,0,1,0.576981127,0,1,1,1,1
4924,1,0,1,0.349986792,0,1,1,1,1
4925,1,0,1,0.843137503,0,1,1,1,1
4926,1,0.125,1,0.658087611,0.1003,1,1,1,1
4927,1,0.0777,1,0.368311286,0.1147,1,1,1,1
4928,1,0.2219,1,0.316490531,0.253,1,1,1,1
4929,1,0.3995,1,0.636208177,0.4226,1,1,1,1
4930,1,0.5319,1,0.630149722,0.5498,1,1,1,1
4931,1,0.6343,1,0.640478194,0.6495,1,1,1,1
4932,1,0.6663,1,0.758580685,0.6885,1,1,1,1
4933,1,0.6765,1,0.712428987,0.6914,1,1,1,1
4934,1,0.6227,1,0.47575897,0.6275,1,1,1,1
4935,1,0.6104,1,0.55289042,0.6347,1,1,1,1
4936,1,0.4944,1,0.416191459,0.5308,1,1,1,1
4937,1,0.3509,1,0.457237422,0.4019,1,1,1,1
4938,1,0.1694,1,0.520943999,0.2241,1,1,1,1
4939,1,0.0685,1,0.100752443,0.0822,1,1,1,1
4940,1,0,1,0.101085603,0,1,1,1,1
4941,1,0,1,0.034562234,0,1,1,1,1
4942,1,0,1,0.049150672,0,1,1,1,1
4943,1,0,1,0.1262521,0,1,1,1,1
4944,1,0,1,0.173080131,0,1,1,1,1
4945,1,0,1,0.211928219,0,1,1,1,1
4946,1,0,1,0.497549713,0,1,1,1,1
4947,1,0,1,0.444829255,0,1,1,1,1
4948,1,0,1,0.582407892,0,1,1,1,1
4949,1,0,1,0.32800284,0,1,1,1,1
4950,1,0.002,1,0.641088128,0,1,1,1,1
4951,1,0.0439,1,0.566859007,0.0159,1,1,1,1
4952,1,0.1485,1,0.747884989,0.0875,1,1,1,1
4953,1,0.2769,1,0.272978216,0.257,1,1,1,1
4954,1,0.3301,1,0.49221769,0.305,1,1,1,1
4955,1,0.3681,1,0.542294681,0.3777,1,1,1,1
4956,1,0.3924,1,0.359153688,0.4231,1,1,1,1
4957,1,0.4272,1,0.256754071,0.5228,1,1,1,1
4958,1,0.4446,1,0.096323848,0.493,1,1,1,1
4959,1,0.4271,1,0.157160014,0.405,1,1,1,1
4960,1,0.3544,1,0.413438886,0.3971,1,1,1,1
4961,1,0.2766,1,0.383098572,0.2993,1,1,1,1
4962,1,0.1366,1,0.28505674,0.1671,1,1,1,1
4963,1,0.0193,1,0.135533303,0.0308,1,1,1,1
4964,1,0,1,0.096582443,0,1,1,1,1
4965,1,0,1,0.385506988,0,1,1,1,1
4966,1,0,1,0.171946287,0,1,1,1,1
4967,1,0,1,0.275845289,0,1,1,1,1
4968,1,0,1,0.445468217,0,1,1,1,1
4969,1,0,1,0.629154265,0,1,1,1,1
4970,1,0,1,0.279455632,0,1,1,1,1
4971,1,0,1,0.297149152,0,1,1,1,1
4972,1,0,1,0.23917307,0,1,1,1,1
4973,1,0,1,0.109199814,0,1,1,1,1
4974,1,0,1,0.124757096,0,1,1,1,1
4975,1,0.039,1,0.169885501,0.0636,1,1,1,1
4976,1,0.1519,1,0.09724471,0.1466,1,1,1,1
4977,1,0.2595,1,0.030027896,0.2744,1,1,1,1
4978,1,0.3365,1,0.028357293,0.3585,1,1,1,1
4979,1,0.4107,1,0.024169276,0.4481,1,1,1,1
4980,1,0.4512,1,0.004762101,0.4864,1,1,1,1
4981,1,0.4759,1,0.056682434,0.4768,1,1,1,1
4982,1,0.4776,1,0.067678563,0.4945,1,1,1,1
4983,1,0.3957,1,0.116307363,0.4109,1,1,1,1
4984,1,0.3695,1,0.162299857,0.3802,1,1,1,1
4985,1,0.2665,1,0.120731473,0.3145,1,1,1,1
4986,1,0.1424,1,0.043718897,0.1753,1,1,1,1
4987,1,0.0366,1,0.097648486,0.0558,1,1,1,1
4988,1,0,1,0.148402616,0,1,1,1,1
4989,1,0,1,0.104118586,0,1,1,1,1
4990,1,0,1,0.204713181,0,1,1,1,1
4991,1,0,1,0.1627675,0,1,1,1,1
4992,1,0,1,0.151212633,0,1,1,1,1
4993,1,0,1,0.233818233,0,1,1,1,1
4994,1,0,1,0.286923617,0,1,1,1,1
4995,1,0,1,0.383885324,0,1,1,1,1
4996,1,0,1,0.240453675,0,1,1,1,1
4997,1,0,1,0.269338757,0,1,1,1,1
4998,1,0,1,0.159007832,0,1,1,1,1
4999,1,0.0759,1,0.104083121,0.0696,1,1,1,1
5000,1,0.1942,1,0.021503555,0.2154,1,1,1,1
5001,1,0.3388,1,0.031963453,0.3492,1,1,1,1
5002,1,0.4434,1,0.041958526,0.3816,1,1,1,1
5003,1,0.5172,1,0.096781634,0.3968,1,1,1,1
5004,1,0.4947,1,0.174312145,0.4368,1,1,1,1
5005,1,0.4841,1,0.037923686,0.3948,1,1,1,1
5006,1,0.4469,1,0.029281907,0.3538,1,1,1,1
5007,1,0.3442,1,0.237692565,0.2453,1,1,1,1
5008,1,0.2529,1,0.360084385,0.1974,1,1,1,1
5009,1,0.1595,1,0.32215175,0.0995,1,1,1,1
5010,1,0.0649,1,0.185535595,0.0488,1,1,1,1
5011,1,0.0001,1,0.11909277,0.0018,1,1,1,1
5012,1,0,1,0.392790467,0,1,1,1,1
5013,1,0,1,0.636655867,0,1,1,1,1
5014,1,0,1,0.206172645,0,1,1,1,1
5015,1,0,1,0.058244888,0,1,1,1,1
5016,1,0,1,0.043493494,0,1,1,1,1
5017,1,0,1,0.083646268,0,1,1,1,1
5018,1,0,1,0.238442972,0,1,1,1,1
5019,1,0,1,0.266884178,0,1,1,1,1
5020,1,0,1,0.320777178,0,1,1,1,1
5021,1,0,1,0.207493842,0,1,1,1,1
5022,1,0,1,0.182788923,0,1,1,1,1
5023,1,0.0332,1,0.111883864,0.0514,1,1,1,1
5024,1,0.1747,1,0.017390583,0.2047,1,1,1,1
5025,1,0.2926,1,0.001600682,0.3065,1,1,1,1
